BJO,-22.768808,-64.312066
BGE,-31.390667,-54.109833
BGE,-31.385333,-54.113167
MLO,-32.342444,-54.221972
MO,-32.340056,-54.223889
COA,-29.950161,-51.145903
CRY,-28.721311,-49.422061
CXS,-29.198,-51.188667
CXS,-29.144,-51.234167
FB,-29.996333,-50.145
FGR,-29.998167,-50.975167
IA,-29.994,-51.195833
IP,-29.993,-51.281667
KRI,-29.789667,-51.830833
FOZ,-25.531167,-54.5705
MRY,-35.898372,150.142742
MSO,-31.387517,151.410794
MSO,-31.386394,151.412386
MTG,32.892778,13.271111
MTP,-51.826667,-58.420833
MTP,-51.824167,-58.457
MUS,43.384594,6.606356
MYB,-25.519722,152.71
N,-27.424278,-59.045111
N,-28.621667,-65.765
N,-38.95,-68.187083
N,46.928911,19.725675
NAR,-34.701944,146.516944
NAR,-34.707072,146.512878
NAS,-53.003736,-70.853681
NAS,-53.010175,-70.863867
NBR,-30.320744,149.831142
NC,43.590222,7.129083
NCS,47.960867,21.5303
NES,-20.775556,-68.678889
NEU,-38.950278,-68.154722
NF,-29.047344,167.932156
NF,-29.007244,167.920844
NHG,-64.774444,-64.069444
NIE,-41.652778,147.303333
NIT,48.290436,18.050639
NIT,48.298356,18.052442
NIZ,43.770639,7.254389
NNG,22.625,108.196667
NOA,-22.7185,-43.4805
NR,27.286847,94.090942
NRM,-32.223089,148.229211
NSH,33.318333,108.311667
NSL,27.236667,2.4925
NSV,77.859956,16.650794
NT,46.942836,19.694017
NV,-46.411561,168.317608
NV,-46.418722,168.332639
NWA,-34.950044,150.533292
NWA,-34.951206,150.529786
NYA,78.932406,11.856392
NYN,-31.552211,147.194833
NYR,47.991181,21.692561
O,47.138333,20.245
OA,47.163333,20.26
OA,28.165,19.095833
OAS,-29.944667,-51.137333
OB,-41.124208,-71.248514
OB,43.229833,5.665417
OB,48.114828,17.298367
OB,28.683333,21.416667
OBO,-18.331908,-59.766242
OC,-45.774778,-67.364417
OD,34.598333,108.916667
ODD,68.398281,16.122972
OJ,-24.460833,-65.055389
OJ,30.625278,18.351389
OK,-27.4,151.7375
OK,-27.421389,151.737222
OKR,48.223867,17.290319
OKR,48.176647,17.224764
OL,-42.872931,-71.070931
OL,-24.896672,-65.544186
ON,-38.949944,-68.25775
ON,-41.460556,-73.094722
OOD,-27.554722,135.441667
OOM,-28.104444,140.199167
OP,-31.723333,-60.461667
OP,67.887472,20.45275
OR,-33.148333,-64.32
OR,28.294722,19.936667
OR,50.110378,21.986764
ORA,-23.149444,-64.324167
ORA,47.100347,21.924131
ORG,-33.383056,149.124444
ORU,-17.953788,-67.091583
OS,29.848333,106.845
OSJ,45.455419,18.837608
OSO,-40.615833,-73.056111
OSO,-40.631111,-73.048611
OTA,49.697492,18.109075
OU,-26.918583,-65.119972
OV,-31.78085,-60.843056
OV,29.233333,21.55
OX,23.898333,106.65
OXY,29.033333,20.766667
OYA,69.286278,16.144417
OZE,46.404833,11.292639
P,-53.776833,-67.720417
P,-31.776667,-60.476667
P,50.473482,19.10665
PA,-29.995167,-51.143333
